Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Engagement Rate,Location_Loc_2,Location_Loc_3,Location_Loc_4,Location_Loc_5,Marketing Interaction_True,Pricing Plan_Flat Rate,Incentive Participation_True,Target
0.5699060601587801,-0.7609595001165335,-1.4657638405970166,0.06621701032376497,-1.4657638405970166,-1.70907584748604,0.5752178547262192,1.3438646167353043,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.859371702533387
1.111223778326811,-0.7609595001165335,-1.0559672757998018,0.5898441100833567,-1.0559672757998018,-0.5244798693290204,0.5752178547262192,1.4670731774492205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.165725121181961
-1.595364812513344,1.3775683690634202,1.3940930371367375,-0.4574100894358268,1.3940930371367377,0.4231969131965952,0.22725998419240045,-1.686055750874047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4397304407864721
1.111223778326811,0.6647257460034357,-0.8990239105583153,1.7243694928958055,-0.8990239105583152,-1.235237456223232,-1.338550433209784,0.255330148007776,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.846980104727754
-0.5803940909482858,-0.04811687705654888,-1.1518771101140437,0.3280305602035608,-1.1518771101140435,0.8970353044594029,-1.338550433209784,-0.39478043591559797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.332862053878323
1.5172120669528344,-0.04811687705654888,0.4873091490748155,-0.6319524560223574,0.48730914907481554,0.1862777175651913,1.0971546605269473,-0.4044903131664367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.185362229993907
0.637570774929784,1.3775683690634202,-0.2014978428183753,0.24075937691029553,-0.2014978428183752,-0.05064147806621261,-0.8166136274090559,1.458411763228324,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.565753539047169
0.09625305676175297,-0.7609595001165335,-1.5965499782982553,0.8516576599631526,-1.5965499782982557,-0.2875606736976165,-0.2946768216083277,-1.4277696496525896,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.717525501729291
-0.039076372780254776,0.6647257460034357,1.2807450511289973,0.41530174349682614,1.2807450511289975,-0.2875606736976165,-0.8166136274090559,-0.7607989086560301,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.038368496998523
-0.7833882352612974,-0.7609595001165335,1.4028121129834867,-0.6319524560223574,1.402812112983487,1.133954500090807,1.6190914663276756,-0.9534505729123877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.248682602823138
-1.4600353829713362,-0.04811687705654888,1.5597554782249734,-1.5046642889550101,1.5597554782249738,0.6601161088279991,0.22725998419240045,0.4093343204444914,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.940439898101603
-0.10674108755125865,-1.473802123176518,1.7515751468534568,-1.6792066555415408,1.7515751468534577,0.8970353044594029,-0.2946768216083277,-0.500389623029146,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.885082821438218
-0.44506466140627804,-1.473802123176518,-0.9164620622518138,1.1134712098429485,-0.9164620622518138,1.6077928913536146,0.22725998419240045,0.8547438761410903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.528121129839457
0.5022413453877762,1.3775683690634202,0.22573687367233797,-0.2828677228492962,0.225736873672338,-0.9983182605918282,-1.1645714979428747,-0.8135003308361057,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.65476656505567
1.0435590635558072,-0.04811687705654888,-1.064686351646551,0.5025729267900914,-1.064686351646551,0.4231969131965952,-1.5125293684766934,-0.7744629761653619,0.0,0.0,0.0,1.0,1.0,0.0,1.0,22.377618564084777
-0.37739994663527415,-0.7609595001165335,-1.6924598126124972,1.6370983096025402,-1.692459812612497,-0.05064147806621261,-1.1645714979428747,-1.0461178673247837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.829202829525872
0.9082296340137995,-0.7609595001165335,-1.1170008067270467,-1.0683083724886837,-1.1170008067270467,-1.235237456223232,0.40123891945930984,-0.8495472978460604,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.41571800980937
-0.37739994663527415,0.6647257460034357,0.6268143626228035,0.5025729267900914,0.6268143626228035,-0.05064147806621261,0.05328104892549106,-0.7089250456090173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.276918900154485
-0.8510529500323013,-1.473802123176518,-0.4805082699143513,0.8516576599631526,-0.4805082699143512,1.133954500090807,-0.6426346921421465,-0.512166309231569,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.373032739927703
-1.1893765238873206,0.6647257460034357,-0.9949337448725571,1.1134712098429485,-0.994933744872557,-1.235237456223232,-0.4686557568752371,-1.4239363043988558,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.616657283516147
-1.2570412386583245,-0.04811687705654888,0.7750386520175407,-0.1955965395560309,0.7750386520175412,0.6601161088279991,-0.8166136274090559,1.65427307888748,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1840179525075891
1.4495473521818305,-1.473802123176518,1.1412398375810093,-0.8937660059021532,1.1412398375810093,0.4231969131965952,-1.5125293684766934,1.544109835535724,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.491647653078021
-0.2420705170932664,0.6647257460034357,0.7750386520175407,-1.417393105661745,0.7750386520175412,0.4231969131965952,-0.2946768216083277,-0.4851297538160202,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.744476516586865
-1.0540470943453129,-1.473802123176518,-1.5093592198307628,0.8516576599631526,-1.509359219830763,-0.2875606736976165,1.4451125310607662,-1.161962265419033,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.66958142977817
0.4345766306167724,-1.473802123176518,-0.009678174189891788,-1.155579555781949,-0.009678174189891416,1.133954500090807,1.0971546605269473,-1.0275356713758295,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.284612045231142
0.9082296340137995,-0.04811687705654888,-1.3175395512022794,1.288013576429479,-1.3175395512022794,0.4231969131965952,-0.4686557568752371,-1.1413129484889981,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.532020369449596
1.5172120669528344,-0.7609595001165335,1.6033508574587196,0.3280305602035608,1.6033508574587205,-0.05064147806621261,-0.6426346921421465,-1.389480194559121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.126665555984796
1.3818826374108266,1.3775683690634202,0.46115192153456774,1.4625559430160096,0.4611519215345679,-0.7613990649604243,0.5752178547262192,1.6480394808293009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7718312387626769
1.5172120669528344,-0.7609595001165335,0.3129276321398305,1.4625559430160096,0.3129276321398302,-0.05064147806621261,-1.6865083037436028,-1.2371375043801665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.632719816465611
-1.7306942420553517,-1.473802123176518,-0.5589799525350946,0.15348819361703026,-0.5589799525350944,-0.05064147806621261,0.05328104892549106,-1.5606607908560333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.004658225822098
1.3818826374108266,0.6647257460034357,1.7341369951599583,0.8516576599631526,1.7341369951599583,-1.235237456223232,1.4451125310607662,-1.2308012770520862,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.318917570508468
1.5172120669528344,1.3775683690634202,-0.3410030563663633,1.6370983096025402,-0.3410030563663632,0.4231969131965952,1.0971546605269473,0.9785381326426585,0.0,0.0,0.0,1.0,1.0,1.0,1.0,17.68697836994819
-0.7833882352612974,-1.473802123176518,-0.6984851660830825,1.0262000265496831,-0.6984851660830824,-0.2875606736976165,-0.12069788634141833,-0.3986490973083911,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.269854133495357
0.9082296340137995,-1.473802123176518,-0.31484582882611556,0.8516576599631526,-0.31484582882611556,0.8970353044594029,-0.2946768216083277,-0.14271322421919203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.155310967448845
-0.17440580232226252,-0.7609595001165335,-1.1170008067270467,-1.2428507390752144,-1.1170008067270467,-1.235237456223232,0.923175725260038,-0.23678290309492586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.247051538703507
1.5172120669528344,0.6647257460034357,-0.2014978428183753,-1.417393105661745,-0.2014978428183752,0.4231969131965952,1.6190914663276756,0.5774969758370422,0.0,0.0,1.0,0.0,1.0,1.0,0.0,17.269829009256366
1.178888493097815,-1.473802123176518,-0.22765507035862306,1.0262000265496831,-0.22765507035862287,0.1862777175651913,1.2711335957938568,1.4820638480543187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.805198078833875
-1.1893765238873206,0.6647257460034357,1.411531188830236,-1.0683083724886837,1.4115311888302362,0.8970353044594029,1.6190914663276756,-0.9715412675843872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.403933809844844
0.9082296340137995,0.6647257460034357,0.7750386520175407,1.0262000265496831,0.7750386520175412,-0.2875606736976165,1.6190914663276756,0.7826337924136727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.78218162973648
-1.2570412386583245,-1.473802123176518,0.8971057138720303,1.0262000265496831,0.8971057138720308,-0.5244798693290204,1.0971546605269473,-0.1622096157793787,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3002187365619564
-1.4600353829713362,1.3775683690634202,-1.160596185960793,-1.3301219223684797,-1.1605961859607927,-1.235237456223232,1.4451125310607662,-1.4243372353401598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.808855010920404
0.16391777153275686,0.6647257460034357,0.7314432727837945,-1.155579555781949,0.7314432727837946,-1.235237456223232,-0.6426346921421465,-0.7932307371197987,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7119910564553664
-0.17440580232226252,-0.7609595001165335,-0.2189359945118738,-0.10832535626276561,-0.21893599451187365,0.8970353044594029,0.05328104892549106,1.5521862506012774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.33608215467904
0.23158248630376074,-1.473802123176518,-1.0821245033400495,-0.8937660059021532,-1.0821245033400495,-0.05064147806621261,0.5752178547262192,1.1311363101009786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7937482514333
0.637570774929784,0.6647257460034357,-1.2913823236620317,-0.8937660059021532,-1.2913823236620314,1.6077928913536146,0.40123891945930984,-0.6910450468598635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0143371741315956
-0.2420705170932664,-0.7609595001165335,1.2633068994354988,0.06621701032376497,1.263306899435499,-0.5244798693290204,-1.338550433209784,-0.96566309162477,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.200946745841392
-0.5127293761772819,-0.04811687705654888,-0.96005744148556,1.0262000265496831,-0.9600574414855599,-1.472156651854636,1.4451125310607662,1.4353929723824503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.998255621710108
0.23158248630376074,-1.473802123176518,-0.8031140762440736,1.2007423931362138,-0.8031140762440735,-1.472156651854636,-1.1645714979428747,0.8880143939414508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.061950140986195
0.8405649192427956,-0.7609595001165335,0.469870997381317,1.5498271263092749,0.4698709973813171,1.6077928913536146,-0.12069788634141833,-0.001997294399432736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.708463850578227
-0.44506466140627804,0.6647257460034357,-0.8379903796310706,0.677115293376622,-0.8379903796310704,-0.5244798693290204,-0.6426346921421465,0.8591888348047225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.255696159614644
-0.6480588057192896,-0.7609595001165335,0.6878478935500483,-1.6792066555415408,0.687847893550049,0.6601161088279991,1.4451125310607662,-0.2357505893667168,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.93591722354852
-0.2420705170932664,-1.473802123176518,-1.448325688903518,-0.2828677228492962,-1.448325688903518,0.1862777175651913,1.2711335957938568,0.9211644394582252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.88182738515691
0.8405649192427956,1.3775683690634202,1.2545878235887495,1.6370983096025402,1.2545878235887498,-1.235237456223232,-0.6426346921421465,1.439659627283696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003084224987337
0.637570774929784,-1.473802123176518,-0.0794307809638858,-1.417393105661745,-0.07943078096388612,0.1862777175651913,-0.4686557568752371,0.6355219927635236,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15.893150369382504
0.9082296340137995,1.3775683690634202,-1.0734054274933003,0.7643864766698872,-1.0734054274933003,0.1862777175651913,0.923175725260038,-1.4964468433014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.364366312718548
-0.9863823795743091,-1.473802123176518,0.5483426800020602,1.7243694928958055,0.5483426800020605,-0.5244798693290204,0.40123891945930984,1.556940933436853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.613177304196512
1.5172120669528344,-1.473802123176518,1.5597554782249734,1.2007423931362138,1.5597554782249738,1.6077928913536146,-0.8166136274090559,-0.08267993515802428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.800698756847034
1.720206211265846,-0.04811687705654888,-0.7246423936233304,-1.3301219223684797,-0.7246423936233303,0.1862777175651913,1.4451125310607662,-1.3746524637079565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15.038634742272231
-0.9187176648033052,-0.7609595001165335,0.06879350843085147,-1.5046642889550101,0.06879350843085157,-0.7613990649604243,0.923175725260038,0.6547818223454367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.62625009043821
0.9082296340137995,-0.04811687705654888,0.6965669693967975,1.3752847597227442,0.6965669693967977,-1.70907584748604,-1.1645714979428747,1.3464467949239294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.263641014072703
-0.7157235204902935,-1.473802123176518,-1.3349777028957779,1.4625559430160096,-1.3349777028957779,-0.9983182605918282,-0.2946768216083277,-0.6292833128067516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5834133714814893
-1.1217118091163167,0.6647257460034357,-1.518078295677512,0.8516576599631526,-1.518078295677512,-0.2875606736976165,-0.6426346921421465,1.1190744096962209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.622059660071242
-0.9187176648033052,-0.04811687705654888,-0.5589799525350946,-0.8064948226088879,-0.5589799525350944,1.3708736957222107,-1.5125293684766934,-0.9388217491849737,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.06949486226626
-0.10674108755125865,-0.04811687705654888,-1.2826632478152824,0.41530174349682614,-1.2826632478152822,0.1862777175651913,0.5752178547262192,1.387465799718847,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.044515135447
1.720206211265846,0.6647257460034357,-1.1518771101140437,-1.417393105661745,-1.1518771101140435,-0.05064147806621261,1.4451125310607662,0.7890440225433895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.33612210020932
-1.1893765238873206,0.6647257460034357,0.12110796351134698,-0.5446812727290921,0.12110796351134735,1.133954500090807,-1.5125293684766934,-1.0905231897340693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.07510287675226
0.0285883419907491,1.3775683690634202,1.0191727757265199,-0.8064948226088879,1.0191727757265199,-0.2875606736976165,-0.8166136274090559,0.6451598717322244,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.21468142602457
-0.37739994663527415,-0.7609595001165335,-1.5267973715242613,1.5498271263092749,-1.5267973715242613,1.3708736957222107,-1.6865083037436028,-1.166189518064798,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.332048696548258
1.4495473521818305,-0.7609595001165335,0.2518941012125857,-0.8937660059021532,0.25189410121258615,-0.5244798693290204,0.5752178547262192,1.0034763281660335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63410545446303
0.7052354897007879,-1.473802123176518,1.341778582056242,-1.3301219223684797,1.341778582056243,-0.2875606736976165,0.923175725260038,1.2324313398429116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240700090137491
0.7052354897007879,0.6647257460034357,0.1734224185918425,0.24075937691029553,0.17342241859184268,-0.9983182605918282,0.923175725260038,-0.12874432948420034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.124423472872557
-0.10674108755125865,-0.04811687705654888,-0.8292713037843213,-0.2828677228492962,-0.8292713037843212,-0.7613990649604243,-0.4686557568752371,0.047202425535385006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.098222654626722
0.9758943487848034,-0.7609595001165335,-1.19547248934779,-0.10832535626276561,-1.19547248934779,0.1862777175651913,-0.6426346921421465,-1.0113099101504748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.50616804845965
-0.17440580232226252,0.6647257460034357,0.3129276321398305,-1.6792066555415408,0.3129276321398302,0.1862777175651913,-1.1645714979428747,0.6387474916462983,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.551855899641264
1.3142179226398227,-1.473802123176518,0.15598426689834397,1.1134712098429485,0.15598426689834424,0.8970353044594029,1.2711335957938568,-1.3965401168480511,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.296823108174707
-0.8510529500323013,0.6647257460034357,1.4202502646769852,1.4625559430160096,1.420250264676986,1.6077928913536146,1.0971546605269473,1.4553725357812886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0714014880711
0.5022413453877762,-1.473802123176518,1.725417919313209,1.7243694928958055,1.7254179193132095,-1.70907584748604,1.4451125310607662,1.4931130145183222,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.883703124427043
1.2465532078688188,0.6647257460034357,-0.0794307809638858,0.15348819361703026,-0.07943078096388612,-1.472156651854636,-0.2946768216083277,-0.38447662853205855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.04390550891473
-0.7157235204902935,-0.7609595001165335,0.060074432584102215,-0.9810371891954185,0.06007443258410235,0.4231969131965952,-1.338550433209784,0.6757032964100416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.63147851820905
-1.2570412386583245,-0.04811687705654888,0.47859007322806624,-0.2828677228492962,0.47859007322806635,-0.2875606736976165,0.5752178547262192,0.6478420059711424,0.0,1.0,0.0,0.0,1.0,1.0,1.0,22.14331773496072
-0.7157235204902935,-0.7609595001165335,1.7515751468534568,-1.6792066555415408,1.7515751468534577,-0.9983182605918282,-1.1645714979428747,0.7344279831691454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8731490521494896
0.7052354897007879,-1.473802123176518,1.411531188830236,0.9389288432564178,1.4115311888302362,0.8970353044594029,1.2711335957938568,-0.4137745655985154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.71178316025418
-1.595364812513344,-0.04811687705654888,1.4725647197574807,-1.2428507390752144,1.4725647197574816,0.6601161088279991,-0.9905925626759653,-0.04473798524560855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.902000581324884
-0.039076372780254776,-0.04811687705654888,0.9319820172590273,-1.155579555781949,0.9319820172590276,-0.2875606736976165,-0.6426346921421465,1.124417694452889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96341694042637
1.3142179226398227,-0.7609595001165335,0.469870997381317,-0.7192236393156226,0.4698709973813171,-0.2875606736976165,-1.1645714979428747,-0.03442120173430901,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.50619834125724
-0.6480588057192896,-1.473802123176518,1.0191727757265199,0.24075937691029553,1.0191727757265199,0.4231969131965952,0.7491967899931287,-0.6492070718659413,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.754959934696945
0.5699060601587801,-1.473802123176518,-0.2189359945118738,0.5898441100833567,-0.21893599451187365,0.8970353044594029,0.5752178547262192,1.3534622560634748,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.872502825031475
0.2992472010747646,-0.7609595001165335,-1.0385291241063033,0.8516576599631526,-1.0385291241063035,1.6077928913536146,-0.2946768216083277,-1.4163114927190446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.70141197955083
0.637570774929784,-0.7609595001165335,-1.6227072058385033,1.3752847597227442,-1.6227072058385033,-0.9983182605918282,-0.4686557568752371,-1.4537191098415965,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.00055185371121
0.7729002044717918,-0.04811687705654888,-1.0036528207193063,1.6370983096025402,-1.0036528207193063,-1.70907584748604,-0.12069788634141833,-0.4024423611313596,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.070835536528556
0.09625305676175297,0.6647257460034357,1.0191727757265199,-1.2428507390752144,1.0191727757265199,1.6077928913536146,1.2711335957938568,1.227924428189967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6607751562037287
0.637570774929784,1.3775683690634202,-1.6052690541450045,-0.2828677228492962,-1.6052690541450045,-1.235237456223232,0.5752178547262192,1.381063843678532,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.04948932070857
-1.0540470943453129,-0.04811687705654888,-0.9862146690258079,-0.4574100894358268,-0.9862146690258079,-0.7613990649604243,-0.4686557568752371,1.4904868951651116,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.03657467068337
1.111223778326811,1.3775683690634202,1.5161600989912272,-0.8064948226088879,1.5161600989912274,0.8970353044594029,-1.5125293684766934,0.8258480102245173,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.99236823997524
0.5022413453877762,-0.04811687705654888,-0.41075566314035733,-1.3301219223684797,-0.41075566314035694,1.6077928913536146,0.7491967899931287,0.4519471011273692,0.0,1.0,0.0,0.0,1.0,0.0,1.0,19.243574771554083
-0.10674108755125865,0.6647257460034357,1.507441023144478,-0.5446812727290921,1.5074410231444781,-0.7613990649604243,-0.6426346921421465,1.2012442610071092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14938101446206
-1.1893765238873206,0.6647257460034357,-1.160596185960793,0.677115293376622,-1.1605961859607927,-0.5244798693290204,1.6190914663276756,1.5742173436548035,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.14031375572412
-1.0540470943453129,-0.04811687705654888,0.8709484863317826,0.677115293376622,0.8709484863317827,0.4231969131965952,0.5752178547262192,0.3093998981241721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.910009067129185
0.3669119158457685,-0.04811687705654888,-1.3436967787425271,0.677115293376622,-1.3436967787425271,-1.472156651854636,0.40123891945930984,-0.9690983219831243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.573749372810525
1.720206211265846,0.6647257460034357,-1.5965499782982553,0.15348819361703026,-1.5965499782982557,0.6601161088279991,-0.12069788634141833,-1.5343518989909743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.62058978230152
0.9082296340137995,-0.04811687705654888,-1.265225096121784,0.24075937691029553,-1.265225096121784,-0.5244798693290204,-0.2946768216083277,-1.2923406764071392,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.466224323890604
-0.30973523186427027,1.3775683690634202,0.9668583206460243,0.5898441100833567,0.9668583206460241,0.6601161088279991,0.22725998419240045,1.5803168850323042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.729007036350203
0.5699060601587801,-0.7609595001165335,1.2894641269757465,0.3280305602035608,1.2894641269757472,1.3708736957222107,1.2711335957938568,-0.8040162403800959,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.39314031091168
-0.6480588057192896,-0.7609595001165335,1.5684745540717226,1.5498271263092749,1.568474554071723,0.8970353044594029,0.923175725260038,-1.3768941884320918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.376319340068633
